Review Text,Rating,sentiment_label
disitu bnyak pilihan antara SMS / email / wajah. kok yho nak SMS GK ngirim OTP kie yho ISO ganti nak email to. gek nunggune 360detik.,1,neutral
sudah lumayan,4,neutral
"keren, semoga bs lebih baik lg.",5,neutral
"The captcha numbers were way too small, and it took me many times just to get them right.",1,neutral
tidak bisa dapat kode verifikasi,1,neutral
Terima kasih sudah berbenah dan memberikan pelayana prima untuk kami,5,neutral
verifikasu wajah agak sulit..,4,negative
sudah instal.ulang kenapa pada saat mau tekan ke fitur Masuk tidak bisa juga,3,neutral
"Sangat sulit, ribet dan payahhh!!!",1,negative
ini aplikasi makin ke mari bukanya makin mempermudah pengguna malah makin ribet dan bikin mempersulit..sudah setiap bulan logout sendiri..dan mau login jg susah bgt..saya hafal bener passford dan no nik..tapi mau login katanya no nik dan passford salah..ampuun..,4,neutral
apa ini tiba-tiba logout sendiri mau masuk lagi ga bisa. password salah lah nik salah lah. Giliran bener malah tertulis akun anda belum terdaftar. HERAN. BENERIN LAH,1,neutral
"aplikasi busuk, logout sendiri, mau login susah nya minta ampun, nik sama pasword bener capca sama, keterangan ps nik salah, di ulang sama, di suruh tangkaoan layar kirim email, kan di apk kaga bisa ss. apk nya sih praktis login nya kaga praktis",1,negative
sering keluar tiba-tiba dan pasword tdk menyimpan otomatis,1,neutral
bagus sekali aplikasi nya,5,positive
"Setiap habis update, selalu logout. setelan login pakai sidik jari pun ikutan ga bisa, harus manual diaktifkan lagi login pakai sidik jari nya.. satu lagi, jadi ga bisa di Screen shot layar nya... gimana saya mau kasih tau keluarga, kalo saya ga bisa kirim ss nomor antriannya...orang dipaksa pakai aplikasi sampah!.",1,negative
"Hancur bgt ni aplikasi, tiap bulan suruh login, login dgn id dan pswd yg sesuai, tp tetap susah login. buat ambil antrian dokter aja mesti isi skrining kesehatan. 👎",1,negative
knapa mau vertifukasi wajah gagal mulu dah,1,negative
Aman,5,neutral
tak bisa diungkapkan dengan bintang & Kata 2 the best pokonye,5,neutral
"Tiap kali masuk harus login dulu, ribet banget. Mana password atau NIKnya selalu dibilang salah, padahal sudah benar. Sudah berkali-kali masih tetap begini masalahnya. Ini dikasih rating apa gunanya sih kalau tidak dipakai untuk berbenah?",1,neutral
"aplikasi sampah!! aplikasi gak guna!! sudah login dengan nik & PW sudah benar di persulit untuk login, mau ganti PW pun sudah dapat kode OTP malah gak bisa katanya "" kode OTP belum dimasukan "" BPJS kamu bayar bukan gratisan",3,negative
sudah baik,4,neutral
"Aplikasi pelayanan basa basi... tidak bermutu.. membuat yang sakit tambah sakit hati, kepala dan emosi. Semoga Allah ampuni dosa kalian yang sudah menzolimi rakyat Indonesia 👎👎👎👎👎👎",1,neutral
OKE DOG,1,positive
tiada hari tanpa log out..🤣,1,neutral
kok jadi susah skr buat login.,1,negative
"sebenarnya ini aplikasi bisa digunakan gak sih.. tiap bulan kok logout sendiri mana pasword selalu salah, padahal seingat ku gk pernah ganti pin. Hadehhh.. bikin pusing aja",1,neutral
mau masuk susa capta nya ga muncul muncul,1,neutral
sangat membantu aplikasi nya untuk penduduk yang jauh dari kantor BPJS nya. tingkatkan terus kualitasnya,5,neutral
BPJS jangan hanya aduan dari pasien untuk nakes saja yg di cantumkan harusnya dari nakes juga bisa memberi aduan terkait pasien dan bisa memberi rating untuk pasien Harna di lapangan banyak pasien ngeyel padahal sudah di jelaskan !,2,neutral
aplikasi gak efisien login susah kode verifikasi gapernah masuk niat gak sih bikin aplikasi kesehatan mana akun nya log out sendiri tiap bulan,1,negative
M-banking aja ga ribet harus pake kode2 segala buat log in. aplikasi gembel keluar terus nyusahin.,1,neutral
"aplikasi sialan,kementrian kesehatan tidak becus mempermudah rakyatnya,aplikasi eror kayak gini pun tidak bisa mengatasi",1,positive
"mjkn sebenqrny sudah membantu ,tapi kenapa bolak balik keluar.minta masykan pin.kan repot setiap mau berobat keluqr masuk.tolong diperbaiki",5,neutral
sangat membantu dalam kondisi yang darurat dan di tanggung jkn,5,neutral
kenapa rumah sakit dan puskesmas pelayanannya harus tutup di jam 12 siang ??? tolong di revisi untuk pelayanan harus 24 jam dan dokternya jga harus 24 jam kita kerja gaji potong untuk bayar para dokter dan tenaga medis. ini dokter di Indonesia tidak menetap 1 tempat ada tempat prakteknya lagi kerja otak cari cuan saja,1,neutral
"no antrian gak sesuai dgn d aplikasi, di aplikasi antrian no 1. di layaninya entah yng keberapa. dokter nya lambatt tidak ramah",1,neutral
logout sendiri. otp gak dikirim ke SMS. tapi pulsa selalu terpotong. emang BUMN gak ngotak klo mau nyolong duit/pulsa,1,neutral
",,,,, ga bisa di download ...",4,neutral
"jangan ada iklannya,menggu",5,neutral
Aplikasinya cepat dalam perubahan data.,5,positive
"Ngnt aplikasi cacat. Mau registrasi susah, login ulang susah, gak guna asu. hapus aja lah bgst",1,negative
parah. mau ganti sandi aja gak bisa. katanya permintaan tidak bisa di proses. apk error,1,negative
"apk sampah gak guna,dasar tukang korupsi. daftar susah,udah login logout lagi.memang apk sampah",1,negative
sangat puas dan mudah menggunakannya,5,positive
ga bermanfaat notif SMS untuk verifikasi lupa kata sandi tidak muncul2..,1,neutral
tolong puskesmas rawa buntu di sidak pelayanan buruk orang berobat di persulit,5,negative
"belum sempurna aplikasi harus 1 akun peserta jangan di gabung satu KK JADI ribet untuk pendaftaran rujukan lanjutan ke RSUD mohon di perbaiki,",3,positive
gawe aplikasi tok plat merah be ra becus,1,neutral
"tidak bisa berkata"" karna sangat membantu",5,neutral
"kenapa sekarang aplikasi nya gabisa screenshoot ya? saya mau konfirmasi apa"" ke Rs yang jauh jadi susah 😭",1,negative
"selalu minta nik tapi selalu salah capcha dan nik, sepertinya sistem di data base gak beres baca digitalnya",2,neutral
tolong lain kali care center 165 . kalo permasalahan pengaduan belum diselesaikan jangan langsung dimatikan telponnya. ingat kalian dibayar pake uang pengguna bpjs.,1,negative
"kenapa tidak bisa login, jelek kali apk nya",1,negative
"Pas Di Update malah suruh login, kan sudah login, hanjakal di update,",1,neutral
lebih mudah sekarang.,5,positive
awal2 jarang di buka sedikit ada kendala error tapi over all oke👍 semakin di tingkatkan lagi fitur dan pelayanannya,4,neutral
capture gambar skrg tidak bisa. padahal diperlukan untuk informasi nomor antrian. saat saya sedang bekerja. hp tidak mungkin bisa dibawa saat anak saya mau berobat ke faskes 1.,1,neutral
Capca tidak mau muncul-muncul tolong di perbaiki,1,positive
"FASILITAS ANTREAN TIDAK SESUAI FASILITAS DI PUSKESMASNYA, DAN ANTREAN DAR KEMARIN, ESOK NYA TIBATIBA HILANG",1,neutral
aplikasi yg sangat membantu.,5,neutral
"alhamdulillah sekarang dipermudahkan bagi BPJS yang lupa nomer HP yang lama, kami sangat terbantu, tolong dipermudahkan lagi kasian kami para lansia yang rumit dalam berpikir",5,positive
bagus membantu bagi kami yang jauh dari rumah,5,positive
"sinyal dipastikan bagus pas telfon call center di mobile jkn si cs bilang suara kurang jelas pas lagi konfirmasi data eh langsung di matiin telfonnya padahal saya masih hallo2, dari respon dia sebelumnya ok ok saja ,aneh telfon ulang dengan cs lain pun sama",1,neutral
keluar terus log out mulu heran dah,1,neutral
guna kesehatan,5,neutral
"tambah buruk aplikasinya hp 1 hanya bisa login untuk 1 akun kemarin bisa untuk beberapa akun, sekarang sudah tibak bisa membantu orang yg butuh pendaftaran secara online padahal gk semua orang bisa dftr online ex orangtua yg sepuhhh",1,negative
"mau login aja susah bgt, masa nik salah mulu, padahal udah benar kecewa dgn aplikasi ini",1,negative
sgt membantu utk pindah faskes,5,neutral
capek tiap bulan log out terus,1,neutral
"sering sering di maintenance apknya, mulai dari Login sampai akhir, saya mau login tapi tombol loginnya malah gk bisa dipencet, tadi juga saya mau ganti nomor HP karena mau daftar rujukan, tapi malah lama banget kalo mau verifikasi doang, bikin yg bener napa apk tuh, padahal ini dari duit pajak juga bikinnya",1,neutral
aplikasi kok lemot mau masuk captcha nya muter2 gak selesai selesai...,3,neutral
"dulu enak, kenapa sekarang kok logout sendiri, dan harus login lagi. mohon diperbaiki lagi",4,positive
aplicasi ko suka logout ...dan logout mulu....untuk apa...bikin buang2 waktu saja mau daftar logout jd ga daftar onlain...,2,positive
"setelah di perbaharyi malah tidak bisa di pakai buat ambil antrian online, tolong dong di baikin lagi",1,neutral
minimal kalo setiap bulan log out sendiri harusnya ada fitur fari google untuk simpan info log-in. lah.,1,neutral
susah loading,5,negative
berkali-kali ganti alamat karena tidak sesuai dengan faskes. lemot parah gk bisa buat daftar ambil antrian apk gk jls. udh melakukan pengaduan jga msh ttp gk diubah2 pdhl pake BPJS mandiri ttp aja hrs lewat apk busuk ini daftarnya,1,negative
selalu gagal saat di gunakan dan tetep daftar manual ... kurang berguna untuk daftar rujuk,1,negative
"Sering sering update ya menyusahkan bolak balik login, akun kehapus terus saat update ntah apa yang nambah, dah lebih 3 kali gara gara ini saya tidak dapat nomor antrian",1,negative
Joss mantab,5,neutral
"min, kenapa saat login, captcha nya tidak muncul²??????",1,neutral
Bagus smart dan sangat memudahkan,5,positive
lemot... muter muter Mulu ... login susah... gak bisa masuk... update juga gak bisa... bikin emosi...,2,negative
ko sekrngbpjs saya ga gtriss lagi kenpa y,5,neutral
is the best,5,neutral
memudahkan berobat tidak perlu lama mengantri karena sudah dapat online dari rumah.,5,positive
cepat keren membantu banget,5,positive
"Memudahkan kita, bagus ♡",4,positive
Alhamdulillah prosesnya mudah,5,positive
ruwettt,1,neutral
Alhamdulillah membantu pelaksanaan pemeriksaan kesehatan,5,neutral
"oke, sudah lebih baik dari vermuk yg sebelumnya gak bisa"", tetapi sekarang sudah bisa, pertahankan dan tingkatkan . thx",4,positive
Tidak bisa di screenshot,2,neutral
"Ok, aplikasi ini mudah di pahami dan sangat membantu",5,positive
"setelah update terus mau log in, macam2 aja kendalanya 👎 semua sudah sesuai tapi aplikasinya kacau 👎👎👎👎👎 ga berguna kalau cuma balas dan minta maaf tapi aplikasi tidak diperbaiki",1,positive
setiap bulan sllu log out. gabisa ambil no.antri pdhl koneksi internt lgi bagus. mohon diperbaiki lagi apalagi ini sgt mmbntu buat msyarakat yg jauh dri faskes2 setempat,1,positive
"mantap,mempermudah pelayanan dan perubahan data,terimakasih.",5,neutral
"kenapa tidak bisa screenshot, banyak org tidak mampu beli paket data, jadi harus nyari wifi dulu biar bisa daftar antrian, mah ketika di screen shot untuk di lihatkan di faskes tidak bisa... BODOH.. PENGGUNA JKN BANYAK KALANGAN TIDAK MAMPU",1,neutral
sangat Baik,5,neutral
tolong di benahi.. itu masa sering banget logout tiba2. login minta ganti pin..nyusahin bgt. screening juga harus di isi kalau mau dipake. apa masalalahnya.,1,neutral
"apakah kecelakaan runggal naik motor dalam hulan harus lapor polisi dan jasa Raharja dan peserta BPJS JKN tidak dilayani jika syarat itu tdk ada ,,mohon dipertimbangkan lagi syarat yg telah dibuat",1,neutral
aplikasi yang gak jelas udah ngisi nomor nik buat login masih aja gak bisa masuk alasan salah masukan nomor nik padahal udah bener bintang 1 cocok buat aplikasi jkn mobile.,1,neutral
sangat memberikan kemudahan dalam kesehatan dan memberikan kemudahan,5,positive
aplikasi sering kali minta update,1,neutral
memudahkan untuk antrian berobat dan meLiha faskes nya,5,positive
"Aplikasi yang bagus. mohon beri persyaratan yang tidak menyusahkan masyarakat, maaf saya sering terblokir karena salah memasukkan chapta trus menerus. banyak masyarakat mengeluh dengan adaya captha karena pada akhirya kebanyakan terblokir. dulu aplikasi tidak seperti ini, contohya saya sudah hampir 2 tahun terblokir terus menerus. memang benar dan bagus untuk lebih aman, tapi chapta menyusahkan masyarakat",5,neutral
"cs tidak guna, bohong saja dikata sudah aktif BPJS nya ternyata belum, pas ke puskesmas disuruh lagi perbarui ke kelurahan, aneh kau suruh orangtua jalan2 waktu sakit",1,negative
untuk verifikasi foto harus ulang ulang,4,neutral
"Semoga, dengan peraturan gubernur yg memihak kpd rakyat apk ini bermanfaat untuk semua lapisan masyarakat apalagi yg tidak mampu.. Semoga allah memberkahi kita semua...",5,neutral
lebih mudah dan tdk ribet dengan adanya aplikasi JKN,5,positive
"susah daftar . sulit, apalagi buat orang tua kan ya, kebanyakan orang tua gaptek, rabun, katarak dll. gak memudahkan.",1,negative
"Terima kasih saya ucapkan, layanan dan kenyamanan sudah saya dapatkan di sini",5,positive
kalau cuma untuk bikin susah tidak perlu aplikasi ini,1,negative
solusi kesehatan,5,positive
cara bagus untuk kesehatan,5,positive
"aplikasi kurang detail, kurang membantu untuk menyelesaikan pembayaran. kenapa susah banget buat pembayaran padhal udah di sinkronisasi mbanking",1,negative
apalah ini aplikasi mau masuk aja nggak bisa dipencet,1,neutral
Ribet ya pake aplikasi pemerintah,1,neutral
KUALITAS APK 👎👎👎👎 AHLI IT APK SEKELAS NEGARA RUSAK KAYAK GINI????,1,negative
ok sih apknya,4,neutral
"ini kenapa ya, jaringan saya bagus, kuota pun banyak scroll tiktok ig youtube lancar2 aja kenapa buka aplikasi ini mutet terus?",2,positive
sangat membantu dan memudahkan saya,5,positive
"Upgrade yg sekarang ini bagus android versi 8 ku bisa main, terimakasih... please tolong dipertahankan untuk versi Android lama.. 👍👍👍🙏",5,positive
"MAAF SEBELUMNYA KENAPA TIDAK BISA VERIFIKASI MAUPUN WAJAH, SMS DAN EMAIL, PADAHAL JARINGANNYA SUDAH BAGUS BANGETTTTT!!!!!!!",1,positive
tiap mau buka update terooossss...,1,neutral
ubah pasword kaga bisa.. padahal email/nomer HP sudah benar!!! ...,1,neutral
makin bagus ya jangan kalah dengan swasta,5,positive
APK PALING GAJELAS. DI UPDATE MALAH KE LOGOUT. MANA HARUS ADA PULSA ANEH,1,negative
"selalu ter logout, ribet",1,neutral
aplikasi paling ruwet,3,neutral
gaje verivikasi wajah kgk bisa apus aja,1,neutral
"sekarang malah ga bisa screenshot kadang ada pasien tua yang enggak begitu paham teknologi namun pelayanan disamakan dengan pasien muda. jadi kadang pasien tua dibantu yang muda, kalau tidak bisa screenshot gimana membantunya? kenapa enggak minta bantuan petugas, karena enggak semua petugas rumah sakit ramah buat kami pengguna bpjs",1,neutral
bagus pandawara juga sangat membantu,5,positive
jadi mudah tapi harus da pulsa hahah yang wifi apalah daya,5,positive
"Terima kasih saya ucapkan ,Perihal soal ulasan saya sebelumnya merasa kecewa dengan layanan jkn mobile dan cs Chika Pandawa setelah saya membuat ulasan dan di tangani langsung oleh pihak cs yg menghubungi Permasalahan saya sudah di selesaikan dan di bantu untuk menyelesaikan ,saya harap kedepan nya tidak ada kendala apapun dan tingkat kan lagi kinerja aplikasi yg mudah di akses di situasi yg genting terima kasih jkn mobile yg sudah merespon dengan cepat 🙏🏻",5,neutral
kurang pro apk nya sering logout terus tiap pembaruan gimana sih pemerintah udh bayar nya tiap bulan,1,neutral
"bacot minta screenshot doang evaluasi aplikasi ga ada, perbaiki saja kendala yang disampaikan pengguna, bpjs terlalu bertele-tele",1,positive
aplikasi asu ngga bisa kirim kode otp,1,neutral
untuk tht in syaa Alloh baik tapi untuk poli mata perawat kurang,5,neutral
aplikasi banyak bermasalah,1,negative
"Mantap, cepat respon",5,positive
"pelayanannya sudah sangat baik,,berharap kedepan semakin baik",5,neutral
"ga bisa login , krena lupa sandi , eeh setelah verifikasi gagal terus , niat ga sih bantu , knpa jd susah gini",1,negative
"klo gk di buka aplikasi nge logout sendiri,jd pusing harus masuk caphta"" segala bikin mata sakit,aplikasi terparah ini sih",1,negative
lebih mudah cm sygny cpt terkunci,5,positive
"setelah di update tidak bisa login,",1,neutral
"masa mau buka aja langsung di paksa buat aktivin outo buy pake bank, masalahnya kami gak pake bank yg di sarankan, jadi bingung sekarang mau buka aplikasinya gimana",1,neutral
sangat. membantu,5,neutral
kenapa sering keluar sendiri. jadi kalau buka musti masukin data lagi,5,neutral
"verifikasi wajah sangat susah, mentang mentang saya hitam katanya saya pakai penutup wajah",1,negative
pelayanan cepat tanpa ribet,5,positive
"kebanyakan fitur gak guna yang ditambah, dan sekarang malah tambah ribet mengisi form antrean",1,neutral
verif nomor tidak masuk,1,neutral
tidak bisa verifikasi wajah. kalau gak bisa jgn sok2an mau verifikasi wajah,1,neutral
