text,sentiment
yaa daftar online jam kendala ofline wifi rumah aman aja gak nunggu sampe jam sistem benerin udah tau jam segitu jam nya ngantuk suruh sabar karna jknnya gak daftar karna tulis ofline,neutral
aplikasi kacau login chaptca nya ga nongol muter doang ky gasing bkin aplikasi bner ga sih sulit pasienpengguna,negative
ubah data faskes cepat jkn mobile,positive
aplikasi bantu mudah dugunakan,positive
nilai ubah iring layan,neutral
mudah gampangterimakasih,positive
gak aktif klick gelap gak gak pemberitahuan serta jkn,neutral
aplikasi nge bug,neutral
repot ambil rujuk aja jkn aplikasi pagi jam sampe jam eror mulu orang obat bikin repot,negative
aplikasi kali update,neutral
moga akses baik daftar terlogout mesti login login login mesti rebut kuota eh telat login gagal daftar rs rujuk,neutral
banyak bug,neutral
aplikasi ga mutu buka apk login captcha loading parah,negative
moga sehat,neutral
butuh obat,neutral
aplikasi susah masuk aplikasi,negative
ga daftar antri notif skrining sehat daftar skrining riwayat sehat gue bayat woy gratis,neutral
aplikasi ga daftar hp vivo ys beli ingat aplikasi jalan perangkat root hp conter,neutral
puas banget kkarena aplikasi mudah proses,positive
terimakasih mobile jkn baik,positive
terimakasih bantu lancar proses evakuasi pasca celaka,neutral
periksa pakai bpjd,neutral
bingung nulis apapas daftar muncul terdaftartapi masuk susah nmr hp akun geogle pas masuk nmr hp akun geogle jawab daftar,negative
coba daftar kali g apk sebal data sdh sy isi dgn,neutral
aplikasi gak jelek kode otp gak masuk masuk jaring bagus gak masuk nyesal unduh aplikasi,neutral
otp nya gak dikirimkirim jaring bagus aneh banget,neutral
layan bagus ramah d bantu cepat,positive
puluh kali daftar nomor otp sms aplikasi gun,neutral
aplikasi tolol ribet,neutral
aplikasi nya cepat,positive
note developer team ittolong versi update aplikasijangan suka logout user terkadang lupa paswordemailada nomor telpon aktif lagikedepanya mudah bos,positive
terimakasih bantu obat keluarga,neutral
knp hp tdk dwonlod mobile jkn ya obat susah jd solusi gmna ya,neutral
pokok nya mudah daftar antri obat,positive
apa banget salah masukin sandi nunggu detik gimana orang buru buru butuh suruh nunggu detik keburu mati orang yg butuh pas ganti pasword masukin no catat sistem tinghal milih no yg dipakek gimail yg dipakek kode verif kode kadang gak masuk ulang kode nunggu detik gin aplikasi negri mudah sulit iya,neutral
dowload,neutral
suka aplikasi gak jlas tolong baik,positive
bantu kadang eror,neutral
tombol masuk bisasudah coba hp masuk,neutral
bagus mudah pindah paskes,positive
layan nya bagus cepat,positive
apk perintah ngeleg kayak gak niat aplikasi,neutral
aplikasi g masuk ga ganti pass tp bilang pass nya salah gilir lupa pass oto g masuk masuk,neutral
kode chacpta nyaaa muter muter truss nyusahin doang,neutral
susahdi buka,neutral
daftar aja ribettttt,neutral
halo otpnya ga masuk gimana yaga alternatif sms,neutral
bagus da bantu,positive
mantapdi tingkat apknya,neutral
layan mobile jkn mantap layan off line nya jg ramah santun sejelasjelas nya beneran keren nihh,positive
daftar x cek daftar ga nyaman banget tolong benerin,positive
aplikasi dobol,neutral
aplikasi buruk sulit bug proses stuck verifikasi pas akun aneh kode otp no telfon ga masuk smswa samsek nunggu nya,negative
kelogout udah gitu suruh masukin captcha gk muncul nungguin apknya tolong baik,positive
kiara jam layan ampas bikin orang antre jam jam,neutral
aplikasi gak,neutral
membantuakan auto debit terbtasmngkin ditambhkan lgi bank nya sperti bni,neutral
cepat butuh layan sehat,positive
iur murah fasilitas obat bagus,positive
login akun susah,negative
makasih yaaa udah bagus aplikasi,positive
aman,neutral
mudah,positive
rekam wajah ulang udah smpai nunggu kirim otp gak masuk gimana aplikasi mudah sulit ahh,neutral
terbaikmaka nya kasih bintang,neutral
tibatiba daftar antre ya salah,neutral
aplikasi gak ambil antri aja susah ampun uang iur lancar aja ko sedot telat dikit kena suspend,negative
alpikasi eror gk buka menu,neutral
aplikasi tdk masukin data sudahx ampun,neutral
gabisa login mulu wkwkwkwk salah udah bener salah salahin kocak,neutral
aplikasi bantu mudah ubah data,positive
ubah alamat aplikasi rubah kartu digital serta jkn,neutral
baru suruh masukin dt lgmsk lg ribetnya ampun nik tdk cocok sdh diplototin tuh nik ga yg salah tetapaja bilang slh sm nihbaplikasi,neutral
bintang apk normal,neutral
gak nyambung google fit,neutral
srg login ulang srg errorgak andal,neutral
habis baru suruh login lagiloginnya susah banget masuk,negative
obat mudah,positive
terimakasih kasih layan nya ibubpk,neutral
susah verifikasi nya aduh udh sms kode otp gk muncul muncul verifikasi wajah parah gagal terus udh x coba gagal dtg orang rs akun gk verifikasi apain aneh ama inti apk sampah,negative
mantap tolang yg kelas prioritas layan prima ambil potong gaji bulanya,positive
mentang bpjs kis gratis d sulit nunggu kode verifikasi jam gak d kirim emang aneh d negeri,negative
mudah serta bpjs mobile jkn,positive
bagus terima kasih manfaat,positive
aplikasi busuk,neutral
moga,neutral
bantu bpjs,neutral
nunggu kode captcha jam gamuncul daftarlogin gabisa,neutral
aplikasi ter aneh manfaat nya sdh bbrp kali instal login bolak password bolak verifikasi data sdh pakai aplikasi anggap tdk pakai verifikasi akun daftar ulang anggap akun mash aaktive,negative
oke bagus bantu,positive
mantab mudah ketemu dokter,positive
aplikasi jelek eror ga masuk,negative
jkn mobile knp sih buka offline internet aktif buka aplikasi lancar,neutral
bagus layan,positive
sulit aja daftar aja ga error,negative
bantu moga,neutral
regristrasi gagal no hp orang,negative
pelyanan bagus,positive
bantu aplikasi,neutral
akun hilang pemberitahuan rutin bayar bpjs lo ga telat login gabisa konfirmasi kode otp ga tolong,neutral
akurat mantap,positive
sulit bangettttt,negative
bagus bgt,positive
daftar ribet pakai foto wajah jg yg nama anak umur suruh kediphadap kanansenyum,neutral
aplikasi gk,neutral
barcode kartu hapus,neutral
kode otp ga masuk udah coba pake hp eror apknya,neutral
simple muas,neutral
bantu bgt,neutral
kecewa,negative
batu proses layan,neutral
aplikasi ribetmalah bikin susah,negative
bantu aplikasi terima kasih,neutral
mobile jkn mantap,positive
layan bagis,neutral
kasih bintang udah coba daftar antri ngga,neutral
senang apk karna mudah daftar rs puskesmas nya,positive
logout,neutral
cepat dikit,positive
bpjs sehat bangga layan hati,neutral
otp ga muncul,neutral
good aja,neutral
makasih hidup sehat,neutral
data screaning yg simpan otomatis digital server bpjs tinggal ambil otomatis ga screaning ulang kali obat tolong rekrut tim it yg bikin aplikasi,neutral
alhamdulillah cepat buka nya,positive
log in lupa pasword coba baru pake nomor gak,neutral
obat,neutral
aplikasi gk jelasnunggu kode otp gk masuk masuk,neutral
aplikasi update mulugiliran login akun daftar gilir daftar alamat email pakai ribet itnya aplikasi yg mudah rakyat indonesia bayar iur aplikasi gak,positive
ribet,neutral
captchanya keburu mati,neutral
apas ni aplikasi kaga pripikasi nomer bner no nya kaga salah,neutral
bantu masyarakat obat gak biaya,neutral
login nik tp gagal ajgmn nih kontrol tdk bs mobile jkn,negative
log out akun sendiritolong baik system,positive
mudah akses sehat,positive
lupa bayar langsung status serta nonaktif kejam langsung bayar status serta msh nonaktif tunggu sistem tingkat baik proses nya cepat tunggu,positive
gimna banget logout login susah captcha nya ga,negative
daftar layan anti keteranganya offline teruss jaring bagus kuota tolong baik aplikasi pakai aplikasi indonesia or orang tolong baik bug nya,positive
bantu banget butuh anak masuk rs jam sore besok daftar anggota terimakasih bpjs,neutral
gk ambil antreanpasti notifikasi kalo gk coba ya dokter jadwal,neutral
trimaksihaplikasi bantu,neutral
kode otp sampe thn gak masuk apk cobaa,neutral
susah login nya,negative
si gabisa masuk kode otp nya autodebit ribet gajelas udah pke nomor aktif pulsa internet lancarrrrr gajelas,neutral
aplikasi mobile jkn bantu segi layan ubah data tambah serta jaga kartu kis hilang,neutral
buka,neutral
aplikasi bodoh pake acara sesi abis trus gak login gimana orang obat,neutral
terima kasih bpjs bantu periksa sehat,neutral
bantu obat,neutral
otp ngga masuk udh utak atik masuk,neutral
bpjs sehat tolong,neutral
gimana ya udh minggu klo daftar faskes gak bsa sistem nya dri gak bsatolong baik sistem nya klo gak bsa,positive
cacat total,neutral
aplikasi busuk bentek alias butut aj masalah disaatlagi aj masalah,negative
lanjut tingkat fitur layan,neutral
aplikasi jelek bgt mlu ngeribetin org sma kya sistem nyaa suka ngeribetin org,neutral
susah masukin no hp otp gak kirim,negative
fitur nya kunci buka applnya kayak orang asing susah,negative
daftar antri gagal,negative
gimana ya aplikasinomor ktp salah melulu login login tolong baik nya mudah bantu sulit,positive
halo tim kembang mobile jkn aplikasi bantu urus administrasi saran fitur hapus riwayat menu adu layan jkn riwayat adu selesai tumpuk hapus tampil aplikasi penuh rapi guna risih mohon timbang fitur hapus riwayat relevan nyaman tampil user experience,positive
operasi mudah cepat,positive
mepet antri nya nya gua susah rs ga emg ni apk,negative
praktis nyaman,positive
bingung ya pas daftar nomer dn syarat udh bner udh msuktapi akun terverifikasipas verifikasi tulis nomer hp kosong pdhl pas daftar udh masukin dn nomer udh bner,neutral
alhamdulillah gampang anti ribet anti,neutral
pas login kode captcha nya lamaaaaaa tolong baik,positive
sangkat mudah,positive
ribet login aja baik sistem nyusahin aja,positive
bener gabisa buka apk,neutral
kunci adu pandawa layan nya login,neutral
jkn jelek totalverifikasi wajah gagal total buruk tolong perintah aplikasi masyarakat bener,negative
app bagus n bantu jelek appx app coba masuk layar kedip spt lcd rusak muncul minta proses mohon maaf ketidaknyamanan,negative
a elah ngirim kode verif aja pake pulsa aplikasi registrasi aja dah kasih pay wall bilang layan masyarakat,neutral
yg ngelola aplikasi jkn anak pkl pecat aja ga becus kerja ganti org yg layak,neutral
baru efek login susah simpan otomatis,negative
aplikasi login gak tolak,neutral
ambil antri klik faskes tingkat muncul blank putih,neutral
aneh proses kemaren nggak si jaring bagus,neutral
daptarmelalui aplikasi tp sms kode verifikasi masuk no telepon yg sdh daftar tulis tunggu sms kode verifikasi daftar coba pagisiangsore malam sms masuk buruk kecewa,negative
logout,neutral
oke,positive
tolong baik sya ganti password reng minta proses sila coba udah mohon baik,positive
aplikasi error akun longout coba login gagal trus moga depan,negative
aplikasi tolol orang butuh logout udh masuk suruh skrining fak,neutral
ribetmau update terang aplikasi kompatible ponselharus beli hp suport,neutral
aplikasi susah fitur verifikasi akun efisien,negative
update mulu banyak bug,neutral
bagus dn guna orng,positive
terimakasihpelayanan ramah,neutral
antri sore trus pulanh rumah mantau aplikasi jkn sisa antri pas jkn sisa antre langsung rs eh udah tutup tugas sana pantok in aplikasi kak trus guna aplikasi jkn apaaaaa ga kontrol telat minum obat trus kontrol ulang senin besok,neutral
offline pake kuota wifi nyobain tetep gitu jelek,negative
aplikasi bantu susah buka ya tolong bantu nya daftar online jadwal kontrol,negative
aplikasi jelek simple utk buka aplikaai,negative
aplikasi sulit akses registrasi password username kode captcha tolong tim it,negative
mantap bagus bantu,positive
cepat mudah,positive
ga login update nik salah,neutral
verikasi nomor telepon kode otp kirim registrasi,neutral
aplikasi memudahkandan tugas ramahcepattrimasih satpam,neutral
mantap mudah moga depan,positive
cepet tanggap,neutral
tingkat terimakasih pemertih indonesia,neutral
kode verifikasi no hp,neutral
mudah susah,neutral
sistem verifikasi banget jaring bagus data internet bagus udah berkalikali gak,positive
acces karna jaring yah,neutral
apknya sangatt sulit hidup ratus kali coba daftar gagal kirim otp no hp terang tulis jaring jelekk jaring aman aja,negative
ok bangett,neutral
akun logout masuk lg ngga,neutral
layan bpjs sehat ternate,neutral
lupa pasword jd nggak masuk njir sdh otp tp nggak nongol ktpnya njirr stres loe gila,neutral
mudah mudah tambah layan nya,positive
daftar ngisi otp sms betkalikali coba otp muncul pulsa habis mudah sedot pulsa indonesia indonesia,positive
daftar susah verifikasi kode otp kirim no daftar no masuk kode otp no hp yg daftar kirim no otp salah data no hp sistem,negative
mudah administrasi,positive
proses mudah,positive
lumaydut kadang suka error,neutral
daftar autodebit login,neutral
bagus mudah,positive
mudah layan,positive
screenshot kerja anak sy antar istri sy faskesnya info no antri istri kasih tombol bagi,neutral
daftar bbrapa kali gak kirim kode otp nya payah,negative
bantu poko mantul,neutral
susah masuknyatidak orang laku pakai hp canggih,negative
apk sih login nik salah mulu nik ktp gak ubah oy aduuuhh gimana,neutral
buka mudah aga sulit verifikasi wajah udah ngikutin arah ber ulang kali tolong kalo betul,neutral
sistem kesini gak ngecek status bayar gak bisabisa bayar sistem error alhasil,negative
daftar antri online sidik jari ribetnya yg sepuh iya ngantrinya aja beuh bener daftar blm lg nunggu dokter blm nunggu obat,neutral
gabisa masuk aplikasi lelet nyusahin,negative
lupa sandidi suruh email knp g email yg masukudh ulang ulang kali tp j g masuk kode nyaini gimana apk nyasangat sebal,neutral
bantu daftar keluarga onlinr,neutral
bikin janji rumah sakit aj susah banget situ ad quota pasien tp gilir pilih dokter gk praktek gmn cerita coba gk hasil bikin janji gk sinkron appnya rumah sakit yg tuju,negative
aplikasi sih error login tolong baik,neutral
terimakasih ubah sistem arah mudah semangat ya admin ubah,positive
otp masuk,neutral
dn muas trimakasih udah mudah,positive
aplikasi bagus mudah bantu,positive
layan ramah satpam tanggap sopan,neutral
mudah verifikasi wajah gagal hasil salah tugas faskes plat merah bantu pasien alami sulit mohon tim it kembang nya baik terimakasih,neutral
buruk darurat login jkn susah u daftar gmana,negative
suka,positive
bpjs,neutral
guna praktis cepat,positive
daftar akun jkn loading nya lamaaaaa bangetttttt,neutral
aplikasi tolol udah otp via sms kga masuk serba online aplikasi sampah,negative
updatetp susahadanya aplikasi nya memudahkantp ribet,neutral
aplikasi jelek krn log out sendri log in gak masuk udh krm otp sms gak bsa pakai wa gk bsa pakai email gk bsa,negative
wajib instal berulangkali aplikasi jarang wajib pulih play store buka mudah sulit kendala hadeh kesini ribet faskes perintah indonesia perluh tangan perluh revisi apdate sekala kala biar depan nb komen balesi admin cerdas pandai,neutral
apgret gak masuk fetifikasi ulang gak mlah kirim pesan minta proses mohon maaf tidak nyaman kirim ferti fikasi,positive
pindh faskes cek jkn mobile udh pindh otomatis gak pilih faskes niat pindh k klinik yg d udh d pindh bpjs pindh krna lahir hrus nunggu dlu klinik gak rekomen bgt gmna nih bpjs knapa gak ad konfirmasi k guna pasien,neutral
d mudah,positive
mudah akses sehat digital,positive
aplikasi bantu masyarakat indonesia terimakasih,neutral
login sulit captchasalah teruscaptcha nya direset kode barumau mu sulit login mobile banking bank,negative
